EHBK,Maastricht Aachen Airport,Maastricht,Netherlands,50.911701,5.7701400000000005,Europe/Amsterdam
EHDL,Deelen Air Base,Deelen,Netherlands,52.0606,5.87306,Europe/Amsterdam
EHDR,Drachten Airport,Drachten,Netherlands,53.119201660200005,6.12972021103,Europe/Amsterdam
EHEH,Eindhoven Airport,Eindhoven,Netherlands,51.4500999451,5.374529838559999,Europe/Amsterdam
EHGG,Eelde Airport,Groningen,Netherlands,53.1197013855,6.579440116880001,Europe/Amsterdam
EHGR,Gilze Rijen Air Base,Gilze-rijen,Netherlands,51.56740188598633,4.931829929351807,Europe/Amsterdam
EHKD,De Kooy Airport,De Kooy,Netherlands,52.92340087890625,4.780620098114014,Europe/Amsterdam
EHLE,Lelystad Airport,Lelystad,Netherlands,52.4603,5.52722,Europe/Amsterdam
EHLW,Leeuwarden Air Base,Leeuwarden,Netherlands,53.228599548339844,5.760560035705566,Europe/Amsterdam
EHRD,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722,Europe/Amsterdam
EHSB,Soesterberg Air Base,Soesterberg,Netherlands,52.1273002625,5.27618980408,Europe/Amsterdam
EHTW,Twente Airport,Enschede,Netherlands,52.275833,6.889167,Europe/Amsterdam
EHVB,Valkenburg Naval Air Base,Valkenburg,Netherlands,52.1660995483,4.41794013977,Europe/Amsterdam
EHWO,Woensdrecht Air Base,Woensdrecht,Netherlands,51.4491,4.34203,Europe/Amsterdam
EICK,Cork Airport,Cork,Ireland,51.84130096435547,-8.491109848022461,Europe/Dublin
EICM,Galway Airport,Galway,Ireland,53.30020141601562,-8.941590309143066,Europe/Dublin
EIDW,Dublin Airport,Dublin,Ireland,53.421299,-6.27007,Europe/Dublin
EIKN,Ireland West Knock Airport,Connaught,Ireland,53.9103012084961,-8.818490028381348,Europe/Dublin
EIKY,Kerry Airport,Kerry,Ireland,52.18090057373047,-9.52377986907959,Europe/Dublin
EIME,Casement Air Base,Casement,Ireland,53.301700591999996,-6.451330184940001,Europe/Dublin
EINN,Shannon Airport,Shannon,Ireland,52.702,-8.92482,Europe/Dublin
EISG,Sligo Airport,Sligo,Ireland,54.280200958252,-8.599209785461401,Europe/Dublin
EIWF,Waterford Airport,Waterford,Ireland,52.18719863891602,-7.086959838867188,Europe/Dublin
EKAH,Aarhus Airport,Aarhus,Denmark,56.2999992371,10.619000434899998,Europe/Copenhagen
EKBI,Billund Airport,Billund,Denmark,55.7402992249,9.15178012848,Europe/Copenhagen
EKCH,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137328999,Europe/Copenhagen
EKEB,Esbjerg Airport,Esbjerg,Denmark,55.525902,8.5534,Europe/Copenhagen
EKGH,Grønholt Hillerød Airport,Gronholt,Denmark,55.94139862060547,12.382200241088867,Europe/Copenhagen
EKKA,Karup Airport,Karup,Denmark,56.29750061035156,9.124629974365234,Europe/Copenhagen
EKLS,Læsø Airport,Laeso,Denmark,57.277198791503906,11.000100135803224,Europe/Copenhagen
EKMB,Lolland Falster Maribo Airport,Maribo,Denmark,54.699298999999996,11.4401,Europe/Copenhagen
EKOD,Odense Airport,Odense,Denmark,55.47669982910156,10.330900192260742,Europe/Copenhagen
EKPB,Kruså-Padborg Airport,Krusa-padborg,Denmark,54.87030029296875,9.279009819030762,Europe/Copenhagen
EKRK,Copenhagen Roskilde Airport,Copenhagen,Denmark,55.58560180664063,12.131400108337402,Europe/Copenhagen
EKRN,Bornholm Airport,Ronne,Denmark,55.06330108642578,14.759599685668945,Europe/Copenhagen
EKSB,Sønderborg Airport,Soenderborg,Denmark,54.96440124511719,9.791729927062988,Europe/Copenhagen
EKSP,Skrydstrup Air Base,Skrydstrup,Denmark,55.221047999999996,9.26702,Europe/Copenhagen
EKSV,Skive Airport,Skive,Denmark,56.55020141601562,9.172980308532717,Europe/Copenhagen
EKTS,Thisted Airport,Thisted,Denmark,57.06880187988281,8.705220222473145,Europe/Copenhagen
EKVD,Kolding Vamdrup Airfield,Kolding,Denmark,55.436298,9.330919999999999,Europe/Copenhagen
EKVH,Vesthimmerlands Flyveplads,Vesthimmerland,Denmark,56.846901,9.45861,Europe/Copenhagen
EKVJ,Stauning Airport,Stauning,Denmark,55.9901008605957,8.353910446166992,Europe/Copenhagen
EKYT,Aalborg Airport,Aalborg,Denmark,57.092758913800004,9.84924316406,Europe/Copenhagen
ELLX,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.204444400000001,Europe/Luxembourg
ENAL,Ålesund Airport,Alesund,Norway,62.5625,6.119699954986572,Europe/Oslo
ENAN,Andøya Airport,Andoya,Norway,69.292503356934,16.144199371338,Europe/Oslo
ENAT,Alta Airport,Alta,Norway,69.976097106934,23.371700286865,Europe/Oslo
ENBM,Bømoen Airport,Voss,Norway,60.63890075683594,6.501500129699707,Europe/Oslo
ENBN,Brønnøysund Airport,Bronnoysund,Norway,65.461097717285,12.217499732971001,Europe/Oslo
ENBO,Bodø Airport,Bodo,Norway,67.26920318603516,14.365300178527832,Europe/Oslo
ENBR,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125,Europe/Oslo
ENBS,Båtsfjord Airport,Batsfjord,Norway,70.60050201416,29.691400527954002,Europe/Oslo
ENCN,Kristiansand Airport,Kristiansand,Norway,58.204201,8.08537,Europe/Oslo
ENDI,Geilo Airport Dagali,Geilo,Norway,60.41730117797852,8.518349647521973,Europe/Oslo
ENDU,Bardufoss Airport,Bardufoss,Norway,69.055801391602,18.540399551392,Europe/Oslo
ENFG,Leirin Airport,Fagernes,Norway,61.015598297119,9.2880601882935,Europe/Oslo
ENFL,Florø Airport,Floro,Norway,61.583599090576,5.0247201919556,Europe/Oslo
ENGM,Oslo Lufthavn,Oslo,Norway,60.121,11.0502,Europe/Oslo
ENHD,Haugesund Airport,Haugesund,Norway,59.34529876709001,5.208360195159901,Europe/Oslo
ENHK,Hasvik Airport,Hasvik,Norway,70.486701965332,22.139699935913,Europe/Oslo
ENKB,Kristiansund Airport (Kvernberget),Kristiansund,Norway,63.111801147461,7.8245201110839995,Europe/Oslo
ENKJ,Kjeller Airport,Kjeller,Norway,59.969299316400004,11.0361003876,Europe/Oslo
ENKR,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,69.725799560547,29.891300201416,Europe/Oslo
ENLI,Lista Airport,Farsund,Norway,58.0994987487793,6.626049995422362,Europe/Oslo
ENML,Molde Airport,Molde,Norway,62.744701385498,7.262499809265099,Europe/Oslo
ENMS,Mosjøen Airport (Kjærstad),Mosjoen,Norway,65.78399658203101,13.214900016785,Europe/Oslo
ENNA,Banak Airport,Lakselv,Norway,70.068801879883,24.973499298095998,Europe/Oslo
ENNO,Notodden Airport,Notodden,Norway,59.565701000000004,9.21222,Europe/Oslo
ENOL,Ørland Airport,Orland,Norway,63.69889831542969,9.604000091552734,Europe/Oslo
ENRO,Røros Airport,Roros,Norway,62.578399658203004,11.342300415039,Europe/Oslo
ENSN,Skien Airport,Skien,Norway,59.18500137329102,9.566940307617188,Europe/Oslo
ENSO,Stord Airport,Stord,Norway,59.79190063476562,5.340849876403809,Europe/Oslo
ENST,Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,65.95680236816399,12.468899726868,Europe/Oslo
ENVA,Trondheim Airport Værnes,Trondheim,Norway,63.45780179999999,10.9239998,Europe/Oslo
ENZV,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.637780189500001,Europe/Oslo
EPBC,Babice Airport,Warsaw,Poland,52.26850128173828,20.910999298095703,Europe/Warsaw
EPGD,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,54.377601623535156,18.46619987487793,Europe/Warsaw
EPKK,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848,Europe/Warsaw
EPKM,Muchowiec Airport,Katowice,Poland,50.23809814453125,19.03420066833496,Europe/Warsaw
EPKT,Katowice International Airport,Katowice,Poland,50.4743,19.08,Europe/Warsaw
EPML,Mielec Airport,Mielec,Poland,50.32229995727539,21.462099075317386,Europe/Warsaw
EPPO,Poznań-Ławica Airport,Poznan,Poland,52.4210014343,16.8262996674,Europe/Warsaw
EPRZ,Rzeszów-Jasionka Airport,Rzeszow,Poland,50.1100006104,22.018999099699997,Europe/Warsaw
EPSC,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,53.584701538100006,14.902199745199999,Europe/Warsaw
EPSK,Redzikowo Air Base,Slupsk,Poland,54.47890090942383,17.107500076293945,Europe/Warsaw
EPSN,Swidwin Military Air Base,Shapaja,Poland,53.790599823,15.8262996674,Europe/Warsaw
EPWA,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434,Europe/Warsaw
EPWR,Copernicus Wrocław Airport,Wroclaw,Poland,51.10269927979999,16.885799408,Europe/Warsaw
EPZG,Zielona Góra-Babimost Airport,Zielona Gora,Poland,52.1385002136,15.7986001968,Europe/Warsaw
ESCF,Malmen Air Base,Linkoeping,Sweden,58.40230178833008,15.525699615478516,Europe/Stockholm
ESCK,Bråvalla Air Base,Norrkoeping,Sweden,58.61090087890625,16.103599548339847,Europe/Stockholm
ESCM,Uppsala Airport,Uppsala,Sweden,59.89730072021485,17.588600158691403,Europe/Stockholm
ESDF,Ronneby Airport,Ronneby,Sweden,56.266700744629,15.265000343322999,Europe/Stockholm
ESFR,Råda Air Base,Rada,Sweden,58.49810028076172,13.053199768066404,Europe/Stockholm
ESGG,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.662799835205,12.279800415039,Europe/Stockholm
ESGJ,Jönköping Airport,Joenkoeping,Sweden,57.75759887695313,14.068699836730955,Europe/Stockholm
ESGK,Falköping Airport,Falkoping,Sweden,58.1697998046875,13.58780002593994,Europe/Stockholm
ESGL,Lidköping-Hovby Airport,Lidkoping,Sweden,58.4655,13.1744,Europe/Stockholm
ESGP,Gothenburg City Airport,Gothenborg,Sweden,57.7747,11.8704,Europe/Stockholm
ESGR,Skövde Airport,Skovde,Sweden,58.45640182495117,13.972700119018555,Europe/Stockholm
ESGT,Trollhättan-Vänersborg Airport,Trollhattan,Sweden,58.31809997558594,12.345000267028807,Europe/Stockholm
ESIA,Karlsborg Air Base,Karlsborg,Sweden,58.51380157470703,14.507100105285645,Europe/Stockholm
ESIB,Såtenäs Air Base,Satenas,Sweden,58.42639923095703,12.714400291442873,Europe/Stockholm
ESKB,Barkarby Airport,Stockholm,Sweden,59.41447436439999,17.8821372986,Europe/Stockholm
ESKK,Karlskoga Airport,Karlskoga,Sweden,59.34590148925781,14.49590015411377,Europe/Stockholm
ESKM,Mora Airport,Mora,Sweden,60.957901,14.5114,Europe/Stockholm
ESKN,Stockholm Skavsta Airport,Stockholm,Sweden,58.78860092163086,16.912200927734375,Europe/Stockholm
ESKV,Arvika Airport,Arvika,Sweden,59.6759,12.6394,Europe/Stockholm
ESMA,Emmaboda Airfield,Emmaboda,Sweden,56.610802,15.6048,Europe/Stockholm
ESMG,Feringe Airport,Ljungby,Sweden,56.9502983093,13.921699523900001,Europe/Stockholm
ESMK,Kristianstad Airport,Kristianstad,Sweden,55.92169952392578,14.08549976348877,Europe/Stockholm
ESML,Landskrona Airport,Landskrona,Sweden,55.94599914550781,12.869999885559082,Europe/Stockholm
ESMO,Oskarshamn Airport,Oskarshamn,Sweden,57.350497999999995,16.497999,Europe/Stockholm
ESMP,Anderstorp Airport,Anderstorp,Sweden,57.264198303222656,13.59939956665039,Europe/Stockholm
ESMQ,Kalmar Airport,Kalkmar,Sweden,56.68550109863281,16.287599563598633,Europe/Stockholm
ESMS,Malmö Sturup Airport,Malmoe,Sweden,55.53630536399999,13.3761978149,Europe/Stockholm
ESMT,Halmstad Airport,Halmstad,Sweden,56.69110107421875,12.820199966430664,Europe/Stockholm
ESMV,Hagshult Air Base,Hagshult,Sweden,57.292198,14.1372,Europe/Stockholm
ESMX,Växjö Kronoberg Airport,Vaxjo,Sweden,56.929100036621094,14.727999687194824,Europe/Stockholm
ESNA,Hallviken Airport,Hallviken,Sweden,63.73830032348633,15.45829963684082,Europe/Stockholm
ESNC,Hedlanda Airport,Hede,Sweden,62.40890121459999,13.7472000122,Europe/Stockholm
ESND,Sveg Airport,Sveg,Sweden,62.04779815673828,14.422900199890135,Europe/Stockholm
ESNG,Gällivare Airport,Gallivare,Sweden,67.13240051269531,20.814599990844727,Europe/Stockholm
ESNH,Hudiksvall Airport,Hudiksvall,Sweden,61.7681007385,17.0806999207,Europe/Stockholm
ESNJ,Jokkmokk Airport,Jokkmokk,Sweden,66.49620056152344,20.147199630737305,Europe/Stockholm
ESNK,Kramfors Sollefteå Airport,Kramfors,Sweden,63.04859924316406,17.76889991760254,Europe/Stockholm
ESNL,Lycksele Airport,Lycksele,Sweden,64.54830169677734,18.71619987487793,Europe/Stockholm
ESNM,Optand Airport,Optand,Sweden,63.12860107421875,14.802800178527832,Europe/Stockholm
ESNN,Sundsvall-Härnösand Airport,Sundsvall,Sweden,62.528099060058594,17.443899154663086,Europe/Stockholm
ESNO,Örnsköldsvik Airport,Ornskoldsvik,Sweden,63.40829849243164,18.989999771118164,Europe/Stockholm
ESNP,Piteå Airport,Pitea,Sweden,65.39830017089844,21.260799407958984,Europe/Stockholm
ESNQ,Kiruna Airport,Kiruna,Sweden,67.821998596191,20.336799621582,Europe/Stockholm
ESNR,Orsa Airport,Orsa,Sweden,61.18999862670898,14.712599754333494,Europe/Stockholm
ESNS,Skellefteå Airport,Skelleftea,Sweden,64.62480163574219,21.076900482177734,Europe/Stockholm
ESNT,Sättna Airport,Sattna,Sweden,62.4814,17.002899,Europe/Stockholm
ESNU,Umeå Airport,Umea,Sweden,63.791801452636996,20.282800674438,Europe/Stockholm
ESNV,Vilhelmina Airport,Vilhelmina,Sweden,64.5791015625,16.833599090576172,Europe/Stockholm
ESNX,Arvidsjaur Airport,Arvidsjaur,Sweden,65.59030151367189,19.28190040588379,Europe/Stockholm
ESOE,Örebro Airport,Orebro,Sweden,59.22370147705078,15.038000106811525,Europe/Stockholm
ESOW,Stockholm Västerås Airport,Vasteras,Sweden,59.58940124511719,16.633600234985348,Europe/Stockholm
ESPA,Luleå Airport,Lulea,Sweden,65.543800354004,22.121999740601,Europe/Stockholm
ESPE,Vidsel Air Base,Vidsel,Sweden,65.87529754638672,20.149900436401367,Europe/Stockholm
ESQO,Arboga Airport,Arboga,Sweden,59.38660049438477,15.924099922180176,Europe/Stockholm
ESSA,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245116996,17.918600082397,Europe/Stockholm
ESSB,Stockholm-Bromma Airport,Stockholm,Sweden,59.35440063476562,17.941699981689453,Europe/Stockholm
ESSD,Borlange Airport,Borlange,Sweden,60.42200088500977,15.515199661254885,Europe/Stockholm
ESSF,Hultsfred Airport,Hultsfred,Sweden,57.525799,15.8233,Europe/Stockholm
ESSK,Gävle Sandviken Airport,Gavle,Sweden,60.593299865722656,16.951400756835938,Europe/Stockholm
ESSL,Linköping City Airport,Linkoeping,Sweden,58.406200408900006,15.6805000305,Europe/Stockholm
ESSP,Norrköping Airport,Norrkoeping,Sweden,58.58629989624024,16.250600814819336,Europe/Stockholm
ESSU,Eskilstuna Airport,Eskilstuna,Sweden,59.35110092163086,16.70840072631836,Europe/Stockholm
ESSV,Visby Airport,Visby,Sweden,57.662799835205,18.346200942993,Europe/Stockholm
ESUK,Kalixfors Airport,Kalixfors,Sweden,67.76480102539061,20.257200241088867,Europe/Stockholm
ETAD,Spangdahlem Air Base,Spangdahlem,Germany,49.9726982117,6.6925001144400005,Europe/Berlin
ETAR,Ramstein Air Base,Ramstein,Germany,49.4369010925293,7.600279808044434,Europe/Berlin
ETEU,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,Germany,49.648101806599996,9.966489791870002,Europe/Berlin
ETHB,Bückeburg Air Base,Brueckeburg,Germany,52.2785,9.08217,Europe/Berlin
ETHC,Celle Airport,Celle,Germany,52.59120178222656,10.022100448608398,Europe/Berlin
ETHE,Rheine Bentlage Air Base,Rheine-brentlange,Germany,52.291199,7.3870000000000005,Europe/Berlin
ETHF,Fritzlar Airport,Fritzlar,Germany,51.1146,9.286,Europe/Berlin
ETHL,Laupheim Air Base,Laupheim,Germany,48.220299,9.91002,Europe/Berlin
ETHM,Mendig Airfield,Mendig,Germany,50.366001000000004,7.31533,Europe/Berlin
ETHN,Niederstetten Army Air Base,Niederstetten,Germany,49.391945,9.958889,Europe/Berlin
ETHR,Roth Airport,Roth,Germany,49.21749877929688,11.100199699401855,Europe/Berlin
ETHS,Fassberg Air Base,Fassberg,Germany,52.919399,10.185827,Europe/Berlin
ETIC,Grafenwohr Army Air Field,Grafenwoehr,Germany,49.69869995117188,11.940199851989744,Europe/Berlin
ETID,Hanau Army Air Field,Hanau,Germany,50.169201,8.96159,Europe/Berlin
ETIH,Hohenfels Army Air Field,Hohenfels,Germany,49.21810150146485,11.836099624633787,Europe/Berlin
ETIN,Flugplatz Kitzingen,Kitzingen,Germany,49.743099,10.2006,Europe/Berlin
ETMN,Nordholz Naval Airbase,Nordholz,Germany,53.767700195299994,8.658499717709999,Europe/Berlin
ETND,Diepholz Air Base,Diepholz,Germany,52.585556000000004,8.342222,Europe/Berlin
ETNG,Geilenkirchen Air Base,Geilenkirchen,Germany,50.9608,6.04242,Europe/Berlin
ETNH,Hohn Air Base,Hohn,Germany,54.312199,9.53817,Europe/Berlin
ETNJ,Jever Air Base,Jever,Germany,53.533501,7.888669999999999,Europe/Berlin
ETNL,Rostock-Laage Airport,Laage,Germany,53.9182014465,12.2783002853,Europe/Berlin
ETNN,Nörvenich Air Base,Noervenich,Germany,50.8312,6.65817,Europe/Berlin
ETNS,Schleswig Air Base,Schleswig,Germany,54.459301,9.51633,Europe/Berlin
ETNT,Wittmundhafen Airport,Wittmundhafen,Germany,53.54779815673828,7.667329788208008,Europe/Berlin
ETNW,Wunstorf Air Base,Wunstorf,Germany,52.457298,9.42717,Europe/Berlin
ETOI,Vilseck Army Air Field,Vilseck,Germany,49.63359832763672,11.767200469970705,Europe/Berlin
ETOR,Coleman Army Air Field,Coleman,Germany,49.5635986328125,8.463390350341799,Europe/Berlin
ETOU,Wiesbaden Army Airfield,Wiesbaden,Germany,50.04980087280274,8.325400352478027,Europe/Berlin
ETSA,Landsberg Lech Air Base,Landsberg,Germany,48.070599,10.905999999999999,Europe/Berlin
ETSB,Büchel Air Base,Buechel,Germany,50.1738014221,7.06333017349,Europe/Berlin
ETSE,Erding Airport,Erding,Germany,48.32229995727539,11.948699951171875,Europe/Berlin
ETSF,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,48.205555,11.266944,Europe/Berlin
ETSH,Holzdorf Air Base,Holzdorf,Germany,51.767799,13.1677,Europe/Berlin
ETSI,Ingolstadt Manching Airport,Ingolstadt,Germany,48.7156982421875,11.534000396728516,Europe/Berlin
ETSL,Lechfeld Air Base,Lechfeld,Germany,48.185503999999995,10.8612,Europe/Berlin
ETSN,Neuburg AFB,Neuburg,Germany,48.710999,11.2115,Europe/Berlin
ETUO,Gütersloh Air Base,Guetersloh,Germany,51.922798,8.30633,Europe/Berlin
GEML,Melilla Airport,Melilla,Spain,35.279800415,-2.9562599658999997,Europe/Madrid
LATI,Tirana International Airport Mother Teresa,Tirana,Albania,41.4146995544,19.7206001282,Europe/Tirane
LBBG,Burgas Airport,Bourgas,Bulgaria,42.56959915161133,27.515199661254886,Europe/Sofia
LBGO,Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,43.15140151977539,25.712900161743164,Europe/Sofia
LBPD,Plovdiv International Airport,Plovdiv,Bulgaria,42.067799,24.8508,Europe/Sofia
LBSF,Sofia Airport,Sofia,Bulgaria,42.696693420410156,23.411436080932614,Europe/Sofia
LBSZ,Stara Zagora Airport,Stara Zagora,Bulgaria,42.3766667,25.655,Europe/Sofia
LBWN,Varna Airport,Varna,Bulgaria,43.232101,27.8251,Europe/Sofia
LCRA,RAF Akrotiri,Akrotiri,Cyprus,34.590401,32.9879,Europe/London
LDDU,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.268199920654297,Europe/Zagreb
LDOC,Osijek-Čepin Airfield,Cepin,Croatia,45.542777799999996,18.6319444,Europe/Zagreb
LDOS,Osijek Airport,Osijek,Croatia,45.46269989013672,18.810199737548828,Europe/Zagreb
LDPL,Pula Airport,Pula,Croatia,44.89350128173828,13.922200202941895,Europe/Zagreb
LDRG,Grobnicko Polje Airport,Grobnik,Croatia,45.37950134277344,14.50380039215088,Europe/Zagreb
LDRI,Rijeka Airport,Rijeka,Croatia,45.21689987182617,14.570300102233887,Europe/Zagreb
LDSP,Split Airport,Split,Croatia,43.53889846801758,16.29800033569336,Europe/Zagreb
LDVA,Varaždin Airport,Varazdin,Croatia,46.29464721679688,16.382932662963867,Europe/Zagreb
LDZA,Zagreb Airport,Zagreb,Croatia,45.742900848400005,16.0687999725,Europe/Zagreb
LDZD,Zadar Airport,Zadar,Croatia,44.108299,15.3467,Europe/Zagreb
LDZU,Udbina Air Base,Udbina,Croatia,44.55759811401367,15.774399757385256,Europe/Zagreb
LEAB,Albacete-Los Llanos Airport,Albacete,Spain,38.9485015869,-1.86352002621,Europe/Madrid
LEAL,Alicante International Airport,Alicante,Spain,38.28219985961914,-0.5581560134887695,Europe/Madrid
LEAM,Almería International Airport,Almeria,Spain,36.84389877319336,-2.3701000213623047,Europe/Madrid
LEAS,Asturias Airport,Aviles,Spain,43.5635986328125,-6.0346198081970215,Europe/Madrid
LEBA,Córdoba Airport,Cordoba,Spain,37.84199905395508,-4.848879814147949,Europe/Madrid
LEBB,Bilbao Airport,Bilbao,Spain,43.30110168457031,-2.9106099605560303,Europe/Madrid
LEBL,Barcelona International Airport,Barcelona,Spain,41.2971,2.0784599999999998,Europe/Madrid
LEBZ,Badajoz Airport,Badajoz,Spain,38.891300201416016,-6.8213300704956055,Europe/Madrid
LECO,A Coruña Airport,La Coruna,Spain,43.302101,-8.37726,Europe/Madrid
LEGA,Armilla Air Base,Granada,Spain,37.1332016,-3.63568997,Europe/Madrid
LEGE,Girona Airport,Gerona,Spain,41.901000976999995,2.7605500221,Europe/Madrid
LEGR,Federico Garcia Lorca Airport,Granada,Spain,37.18870162963867,-3.777359962463379,Europe/Madrid
LEGT,Getafe Air Base,Madrid,Spain,40.29410171508789,-3.723829984664917,Europe/Madrid
LEIB,Ibiza Airport,Ibiza,Spain,38.8728981018,1.3731199502899998,Europe/Madrid
LEJR,Jerez Airport,Jerez,Spain,36.74459838867188,-6.060110092163086,Europe/Madrid
LELC,San Javier Airport,Murcia,Spain,37.775001525878906,-0.8123890161514282,Europe/Madrid
LEMD,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264,Europe/Madrid
LEMG,Málaga Airport,Malaga,Spain,36.67490005493164,-4.499110221862793,Europe/Madrid
LEMH,Menorca Airport,Menorca,Spain,39.86259841918945,4.2186498641967765,Europe/Madrid
LEMO,Moron Air Base,Sevilla,Spain,37.17490005493164,-5.6159400939941415,Europe/Madrid
LEOC,Ocaña Airport,Ocana,Spain,39.9375,-3.5033299922943115,Europe/Madrid
LEPP,Pamplona Airport,Pamplona,Spain,42.77000045776367,-1.6463299989700315,Europe/Madrid
LERI,Alcantarilla Air Base,Murcia,Spain,37.951099,-1.23032,Europe/Madrid
LERS,Reus Air Base,Reus,Spain,41.14739990234375,1.1671700477600098,Europe/Madrid
LERT,Rota Naval Station Airport,Rota,Spain,36.645198822,-6.34946012497,Europe/Madrid
LESA,Salamanca Airport,Salamanca,Spain,40.95209884643555,-5.501989841461182,Europe/Madrid
LESB,Son Bonet Airport,Son Bonet,Spain,39.598899841308594,2.70278000831604,Europe/Madrid
LESL,San Luis Airport,San Luis,Spain,39.86220169067383,4.2583298683166495,Europe/Madrid
LESO,San Sebastian Airport,San Sebastian,Spain,43.35649871826172,-1.7906099557876587,Europe/Madrid
LEST,Santiago de Compostela Airport,Santiago,Spain,42.89630126953125,-8.415140151977539,Europe/Madrid
LESU,Pirineus - la Seu d'Urgel Airport,Seo De Urgel,Spain,42.3386,1.40917,Europe/Madrid
LETO,Torrejón Airport,Madrid,Spain,40.49670028686523,-3.4458699226379395,Europe/Madrid
LEVC,Valencia Airport,Valencia,Spain,39.4893,-0.481625,Europe/Madrid
LEVD,Valladolid Airport,Valladolid,Spain,41.7061004639,-4.85194015503,Europe/Madrid
LEVT,Vitoria/Foronda Airport,Vitoria,Spain,42.8828010559082,-2.7244699001312256,Europe/Madrid
LEVX,Vigo Airport,Vigo,Spain,42.2318000793457,-8.62677001953125,Europe/Madrid
LEXJ,Santander Airport,Santander,Spain,43.427101135253906,-3.82000994682312,Europe/Madrid
LEZG,Zaragoza Air Base,Zaragoza,Spain,41.66619873046875,-1.0415500402450562,Europe/Madrid
LEZL,Sevilla Airport,Sevilla,Spain,37.41799926757813,-5.8931097984313965,Europe/Madrid
LFAC,Calais-Dunkerque Airport,Calais,France,50.96210098266602,1.954759955406189,Europe/Paris
LFAG,Péronne-Saint-Quentin Airport,Peronne,France,49.8685,3.0295799999999997,Europe/Paris
LFAI,Nangis-Les Loges Airport,Nangis,France,48.59619903564453,3.0067899227142334,Europe/Paris
LFAO,Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,France,48.545799255371094,-0.38744398951530457,Europe/Paris
LFAQ,Albert-Bray Airport,Albert,France,49.9715003967,2.6976599693299996,Europe/Paris
LFAT,Le Touquet-Côte d'Opale Airport,Le Tourquet,France,50.51739883422852,1.6205899715423584,Europe/Paris
LFAV,Valenciennes-Denain Airport,Valenciennes,France,50.32580184936523,3.4612600803375244,Europe/Paris
LFAY,Amiens-Glisy Airport,Amiens,France,49.873003999999995,2.387074,Europe/Paris
LFBA,Agen-La Garenne Airport,Agen,France,44.17470169067383,0.5905560255050659,Europe/Paris
LFBC,Cazaux (BA 120) Air Base,Cazaux,France,44.53329849243164,-1.125,Europe/Paris
LFBD,Bordeaux-Mérignac Airport,Bordeaux,France,44.8283004761,-0.7155560255050001,Europe/Paris
LFBE,Bergerac-Roumanière Airport,Bergerac,France,44.82529830932617,0.5186110138893127,Europe/Paris
LFBF,Toulouse-Francazal (BA 101) Air Base,Toulouse,France,43.54560089111328,1.3674999475479126,Europe/Paris
LFBG,Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,45.65829849243164,-0.3174999952316284,Europe/Paris
LFBI,Poitiers-Biard Airport,Poitiers,France,46.58769989013672,0.30666598677635193,Europe/Paris
LFBK,Montluçon-Guéret Airport,Montlucon-gueret,France,46.22259902954102,2.3639600276947017,Europe/Paris
LFBL,Limoges Airport,Limoges,France,45.86280059814453,1.1794400215148926,Europe/Paris
LFBM,Mont-de-Marsan (BA 118) Air Base,Mont-de-marsan,France,43.911701,-0.5075,Europe/Paris
LFBN,Niort-Souché Airport,Niort,France,46.313477,-0.394529,Europe/Paris
LFBO,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382,Europe/Paris
LFBP,Pau Pyrénées Airport,Pau,France,43.38000106811523,-0.4186109900474548,Europe/Paris
LFBR,Muret-Lherm Airport,La Rochelle,France,43.44889831542969,1.2633299827575684,Europe/Paris
LFBT,Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,43.1786994934082,-0.006438999902456999,Europe/Paris
LFBU,Angoulême-Brie-Champniers Airport,Angouleme,France,45.72919845581055,0.22145600616931915,Europe/Paris
LFSL,Brive Souillac Airport,Brive,France,45.039722,1.4855559999999999,Europe/Paris
LFBX,Périgueux-Bassillac Airport,Perigueux,France,45.19810104370117,0.815555989742279,Europe/Paris
LFBZ,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,43.4683333,-1.5311111000000002,Europe/Paris
